pid,rowNum,caption,label
"""GuJRiiyXUVVokQY-ns1a8A""",52849,NULL,outside
"""OEqHxWKCT9IHs9VyJpxyLw""",52850,Inside,inside
"""A1wwevxfa6UtjPis3BgTGQ""",52851,NULL,food
"""qNii61gW8j_37tYQaQCZ1g""",52852,NULL,food
"""A9sLrf6bLmTxgvCAkkhgaQ""",52853,Portions big enough for these 2!,outside
"""vIPH67mhNITTU_k-DbO8Og""",52854,Johnny Cash's Kitchen & Saloon in Downtown Nashville off of Broadway,inside
"""xinRlgbcWFHlozXDlM4nEQ""",52855,Behind the counter,inside
"""tnpcUbWcKluYI5_Lb17ekg""",52856,Very berry Belgian waffle ($6.90),food
"""m-40aKlL-rJr0yVngebGRw""",52857,NULL,food
"""2Cz6cj0NkqB3NmWelLuGNQ""",52858,Broiled Chilean Sea Bass,food
"""9PN487W0vljxNJhLYcGnMg""",52859,NULL,inside
"""LkqXivJLAO0tkku1cWMRvg""",52860,NULL,inside
"""W5PAVcyvbbj54xVfX8ujxA""",52861,Outside patio seating,outside
"""NrnsDNfbg1_SEEsfccgayw""",52862,NULL,food
"""hecCnl2INnADT9PaYUbY7Q""",52863,Yum,food
"""nDXR4kwM52X3hvMezDTWgw""",52864,Afterthought,drink
"""Z3reesjlm9ciwdzQKQ3zVA""",52865,Waste vein is still intact. Shrimp was really overcooked.,food
"""tc1bcNIDV_zIly20q0a-wA""",52866,NULL,food
"""MG_68T23bQbcMx6q4R4STg""",52867,Greek Salad,food
"""uXBXXumWQ0jrlI7BmPnv9g""",52868,Off the menu - chef made ceviche,food
"""lVa4x1QDR-4xfGwAAmM7-g""",52869,NULL,food
"""HjtZPid3CUe20xtEsUIX4A""",52870,NULL,inside
"""wktD8iOkfl2imeI_PiY1Zw""",52871,NULL,food
"""qulNQuwyDBJszy4GsAGYQQ""",52872,Downstairs bar,inside
"""Wj4jfpTLuBYkUuzT8Z-gpg""",52873,Inside,inside
"""teMmAYSVe6J40CHQ62TCOA""",52874,July 2021: Located down from Santelli Pizza & Pasta,outside
"""Tb3ueVQhxHoh1SJW2dUm3w""",52875,NULL,inside
"""cHdysUklM5gpa2Pdt2cA1A""",52876,NULL,inside
"""b5TLW1KG62XuWVF4fAcD7A""",52877,NULL,food
"""04ZsawCjBEU0zF3B11lXnQ""",52878,Deep Fried Chicken Skins ($11),food
"""jVhDDGPA5M5LUZV9dLxPuA""",52879,NULL,food
"""Vap9z87g6tW-747kND1GsQ""",52880,NULL,food
"""bfFpVxAKyiH3hIf7Oj9xSQ""",52881,Enjoy masterfully prepared dry aged steaks and award winning wines.,food
"""EGSzoLLbeXuXjrcJAkcBcw""",52882,NULL,food
"""v6KQHwDZYI1wv1-cQCk1bg""",52883,Oreo ice cream cake desert,food
"""LgLBtTK_TIro4AmXBU2DcQ""",52884,Shrimp toast,food
"""UDdxdK2xZI7nIHRczRdzjQ""",52885,NULL,outside
"""xeasmg-dAIw7duQ5Vnw4_A""",52886,Amuse Bouche,food
"""O_jR0-bnBwgiaSCZahTxYQ""",52887,Not very impressed with the Chocolate Debauchery!,food
"""5jowwStsZo3lp_Aif0nWrw""",52888,Oriental Pearl Shrimp and Scallop,food
"""Ta2TGnJMm1fxtqx_1AXBBA""",52889,Burrito,food
"""Q5_v-t2BGkEIeNmVa5YIJA""",52890,Oyster Poboy,food
"""_9YPTRjtsVgcQyyQIPMKtA""",52891,NULL,food
"""rkTA9xszQ5HkikkDnnD5pw""",52892,NULL,food
"""NbDTqu5S1R40HgTIgzVpfQ""",52893,NULL,inside
"""TIC0k72oGfy1feJJUarQEA""",52894,From the Rasoi India website,inside
"""3rVnK4nOyYSYkfRVG9WSWw""",52895,NULL,drink
"""Uy1ZtZUWC1sJK4dQSyP3VQ""",52896,Palihouse Lobby (Photo Credit: Palihouse Website),inside
"""G44DVwxAbrLLeOWD-8qL0A""",52897,Grilled Wings,food
"""jh3txFFlV-tN3KIX-qZ1bg""",52898,NULL,food
"""Z6K6Ir5zR0wbkrIUFMDmvw""",52899,NULL,food
"""SRwnpRBTAcF7iY1Qmt8c5Q""",52900,I will sit outside in the nice sunshine!,outside
"""1uDIhCwQkt8AyIJjpBfZDA""",52901,NULL,food
"""b1krZFnWpyhSUYbqUY301A""",52902,Berry Sorbet,food
"""w6DA2tQnmGzJkz69_WOhcA""",52903,"Rainbow and a hefty Hook It Up Burrito. Both scrumptious! Also, coconut water! Great choice for Yelp delivery via Grub Hub",food
"""wxAb0jzt8m8sBMXn_tqGkw""",52904,NULL,inside
"""YepgNXqyWdZyD0RQDI3XOQ""",52905,NULL,food
"""17ortn9yQpaSGUSbZCfb6g""",52906,NULL,inside
"""VqPr74p9TToCfDcWWFW4rw""",52907,E-town's Italy Central.,outside
"""M7UENElgwCZ90DqCEqAfLg""",52908,"Kale Salad, oven roasted turkey, avocado, parmesan, sautéed golden raisins & olive oil lemon dressing... Simply Delicious!!!",food
"""R_4xKxs-baTZ5xtv6YXfjw""",52909,NULL,food
"""UT84RmtuUUf_QYoak1Z_3A""",52910,June 2021: Beautiful way to spend a lunch hour!,outside
"""WF6lUfzlQ_oQYNFRtEzLQA""",52911,Front area to order,inside
"""ENcFM6AmcvgkLMDroI9Nwg""",52912,NULL,inside
"""4E1eHYggTXJdU290iV2skQ""",52913,Tea Candles,drink
"""bwaUCKooWz_K_o--55IaaQ""",52914,NULL,inside
"""T1PdknAvVApjIDd18-SlYw""",52915,NULL,outside
"""JEhIrwN1sqpi78h_z0dGbg""",52916,NULL,food
"""bq6ReQitsz0TwFUfxhg7Vg""",52917,NULL,food
"""Xkj9BITMrsQMtAu79-9kCQ""",52918,NULL,food
"""ra3CTN47iAlZQkirhN0zrw""",52919,Our house margaritas are always made with the freshest ingredients.,drink
"""M3I7MKay54ZVaGGViTOwCQ""",52920,best sports bar in st louis nice!,inside
"""rPucgr_3-ZlZLGiCHcUNUA""",52921,OG Hot Chicken,food
"""d7gbfphkACijq4axr-CtvQ""",52922,NULL,food
"""3AvKZje85AhzgSyF-qfn-w""",52923,NULL,drink
"""sZ32drlb1Tzs4uFsjsxxBw""",52924,NULL,inside
"""h9FsFRLt5fju0mWfzUUgjw""",52925,NULL,food
"""nkhoOu7xMFyEqphfUXKqyw""",52926,NULL,inside
"""1ltt1YXKwLy4PpvEVBrlfA""",52927,NULL,food
"""80otrllCoAgMS2WcJGxHqg""",52928,NULL,food
"""vWPXmcVu-ys-MRbU9nB3mQ""",52929,Pound of Wings,food
"""3y9iRrdck1EeTVk2s7FdtQ""",52930,Bun Bo Hue ~,food
"""dv6aE4vDw66hbroCPhx6nw""",52931,NULL,food
"""4_6bcSwupCuLQlBwQQCc7A""",52932,Tonight's sunset from the restaurant...sweet.,outside
"""CStDi94cfSKs9OkOn0FWYg""",52933,NULL,food
"""zI4fZ1OU2kXUwwJ43ZrG1Q""",52934,NULL,outside
"""nUJCGMdxb2oiSn_WnTn_oA""",52935,"Meat lovers calzone. Only $9.75 before 3pm every day. Its an 8"" pizza loaded with toppings, folded over and covered with garlic butter.",food
"""ez4Xovay4YBaNdi7jJsjCQ""",52936,complimentary potatoes! delicious,food
"""Bvj3Sz9DGXuxMaw1pwttWg""",52937,Cheese whiz fries,food
"""omdrUK4zUquhNBAnV_Lueg""",52938,Nola roll,food
"""8sfgN9c5Oh6kdfkz3R2Ndw""",52939,NULL,food
"""RH2fOp4EUZKrR3sJbrRWHA""",52940,"Udon salad with ""chicken""",food
"""5XSGPzh7Q0g8yLrCewCU1w""",52941,NULL,food
"""HrcyxQsEn5SC7WQhK4zGyQ""",52942,"Proscuitto, arugula, mozzarella",food
"""Vw893fDanumeFy64_rpu2w""",52943,NULL,food
"""6HoNZsWVM87_dOlS99oNWw""",52944,Steak&Egg Sandwich,food
"""CW-OA_PquZ6lmPqz2Y1j6w""",52945,Mary B.E.A.R.,food
"""y-MPzPEXuAI7tREaeZgqBA""",52946,"A baked blend of Italian cheeses, ziti pasta and our signature five cheese marinara.",food
"""lyRUjy46If5l_Q6ksmnjFg""",52947,NULL,food
"""VfkFq33nzb_fCFJOfwMhUg""",52948,NULL,food
"""-vDehYVwTMQXgp6Olq7HcA""",52949,Rigatoni e Pollo Quattro Formaggi,food
"""z2fVyBciZh3eGVFI_fBdtA""",52950,NULL,food
"""pvvI3Q5PNp_zehVTZotQrA""",52951,NULL,food
"""VyF_F1dwYjSrnjL5a5jERQ""",52952,NULL,food
"""BtmTrUTslAjcVc1VFPqZsA""",52953,NULL,food
"""mjY_ZJoI_VBN7xrRpgUoZg""",52954,NULL,food
"""Mcvu_4XiKuWIQgT_b9BeTw""",52955,Summer Shyvonne and Tim Baumgartner,outside
"""wnZC-ECvDoAvg1uImLA1Vg""",52956,NULL,food
"""LVXUzGtxlolX8v0OLZ7YAg""",52957,NULL,outside
"""vaK48Wv_juvTEjmBDQsJgQ""",52958,Uni,food
"""27LSMbtne3DTTdu8_81wlA""",52959,Fish Special,food
"""hqXDojSXBUhRpGDARCzmoA""",52960,Makiman Burritos,food
"""1EQcV26PSh9HqkG90V5e0A""",52961,cute wall decor,inside
"""G1I9JfMv9wj1Xrfr-v7Vlw""",52962,NULL,food
"""0ijxAhpcF0MrfrrJ1dMxxg""",52963,NULL,food
"""nRU9OKjVFsIyRGg30Xv1Kw""",52964,NULL,food
"""IdLAk_gewzHBtSn7x44g_g""",52965,NULL,food
"""k61TdpcVCSvml4Aj1-K_zg""",52966,NULL,outside
"""rTTAUMnxy3f9zo5Bl-dceA""",52967,Spicy Shrimp,food
"""nGGU_f0V_LhvsuNRcIiCnA""",52968,NULL,outside
"""nEDB8Scqoo_FbeARGPpbUw""",52969,Croque Monsieur and Craft Beer.,food
"""mzvFMdPOg0zQ1DOT08ochw""",52970,Banana Berry Caramel Crepe Crepe Breakfast,food
"""-doLeS2NtAlYuZWWmEDopQ""",52971,Menu,menu
"""zhD4_Qa7rEPnb-lf3e9DKQ""",52972,Meatball Sub,food
"""e3qOgeg0PcPqT9b1j3vu5w""",52973,NULL,food
"""EzsMdQKXTt7nmB4zfwa6zQ""",52974,Side Mac & Cheese Pancake* Babka French Toast*Potato Latkes*,food
"""qS3cazwSmVWtARZhiU-6ng""",52975,NULL,food
"""Skcm-rpsHGRtSXJx6PS-Nw""",52976,NULL,food
"""hPSQ2BbmDDgOkHgcJbIBEg""",52977,NULL,food
"""ofs0N0339jXyIRYNs2fYsQ""",52978,NULL,inside
"""mkSam3trDC8up5yR4N5y1A""",52979,NULL,food
"""KHIlNCC0ZTg2-jkP7Uj8ew""",52980,Menu,menu
"""JLdRinFaoV_WEVUQHs3v7Q""",52981,NULL,food
"""HR1BywfWgAmsPyc2rEEUgw""",52982,NULL,food
"""OhVrxB__lD4rh8wZk5Hbjg""",52983,NULL,food
"""DK0aRx9-SjeCIqKXRgX5xg""",52984,NULL,inside
"""x_F99UzADdQEYM7bpvJ-Hw""",52985,NULL,food
"""Ltk9bXrfv2N1VbmUXshR3A""",52986,Patio,outside
"""w1NiVSdiKuxigCJ-xus68A""",52987,NULL,food
"""RJhEAnTym9ZoKm83KtBclQ""",52988,NULL,food
"""IJLwcXmkleB3bFTV6G2Zbg""",52989,NULL,menu
"""7LhhQoPhhHXJ3VMIBLOeIQ""",52990,Banana Pudding,food
"""eyuGUicCpM8LwATci4q5ag""",52991,NULL,outside
"""qQkvO9kTdQjCI2TTN0qwgA""",52992,NULL,inside
"""fg1ZizJzx8o8tmU7izECbw""",52993,NULL,food
"""2zK5TR3MGeAO28SHzPUHDQ""",52994,NULL,food
"""0TO2k8smO-Ylkm3g_fVf1g""",52995,NULL,outside
"""7I_B-JQpXSkFnWVhoHh7OQ""",52996,Dessert island,inside
"""OFNOsTzNZ3fpIH62SA1lfw""",52997,Petit fours (minus one lol),food
"""tIB3ac3F7zkGkv9wZa1ngg""",52998,Arigato 5,food
"""0-i4gd9KWfBOEFZ9MBitFA""",52999,NULL,inside
"""Poln8GbzGv4J0iIcME_rxw""",53000,Sign,outside
"""Btplgu1r4m4KVD7YX_aU0A""",53001,NULL,food
"""1dA30edaz5NyigSvRwEohw""",53002,NULL,food
"""IOF9gE_YtoJs5LmR-H5oDw""",53003,"Restaurants - Sandwiches  Reno, NV",food
"""Z7XEeW6T-krJR-S80Lcwyw""",53004,Kitchen,inside
"""1bt7E5oZ77lT1U6Tas6DdQ""",53005,NULL,outside
"""_566E_r9aWad2B-EAmbCGg""",53006,"Battles, performing on stage (photographed by Dave Hong)",inside
"""UENWYM-SjvAcsgK8kuDByA""",53007,NULL,drink
"""lBIAQooz3HNk9pevnDUySA""",53008,NULL,food
"""jy9GFMQzq_ttAHkK1os0qQ""",53009,NULL,food
"""ihzhzddkp0vFkYRZxh1DRA""",53010,NULL,outside
"""5ZmMDsvXAPOX_HYWcrNNBQ""",53011,NULL,food
"""hIqSvopb2Dl2PJl6tbdKMg""",53012,Lined up hours before doors open,outside
"""xobG1nQPMcIaITYHKXB4GQ""",53013,Everyone is so excited we're finally open!,inside
"""S-rrjvCZBcWWQBGvvScv4A""",53014,WORLD'S SMALLEST HOT FUDGE SUNDAE,food
"""k6y_-H49HNDObSrBj9hhUA""",53015,NULL,outside
"""a4NajbWK1po-fkfJ_ob6FA""",53016,Morrison's Irish Pub Soda Bread,food
"""NeJizq38VXD0WKqie8pdMQ""",53017,Cajun filet!,food
"""bvSitoMtnrCgcQ6-fSs9aA""",53018,NULL,food
"""QfrM-QSX1UeWaUBCBXo_EQ""",53019,Tuna Poke,food
"""lgcXaIBDD6pNwrNNPsJ9LA""",53020,NULL,food
"""ctJf0wIKRetItJX7KEeVeQ""",53021,Alcapurria de Corned Beef,food
"""Qln4cfAuEQNhHV1RUr1rfg""",53022,Menu page 2,menu
"""i-jLbGRLZfTej1rqZt2iFQ""",53023,We're open to delivery and takeout order. Thank you for keep supporting us.  Eat well and stay safe.,food
"""H24XO4KhciB894RK-GKiQA""",53024,NULL,food
"""NH1_4vvdHtT4aklHYNVS-A""",53025,NULL,food
"""02rYTTBn-VTZt3rCZs9RUw""",53026,NULL,food
"""tQJ7dCcLlbFnqOpG7SAy8g""",53027,NULL,food
"""Z18Sb9Chgl2uH_mdVxDY9g""",53028,NULL,food
"""UxZfOX7sBF7gmopDGt_QjA""",53029,The Meats,food
"""Wx7tZyKukcj5dpI8kH8n4w""",53030,NULL,food
"""COtwDjyOw8D7eq7799HXbA""",53031,"Ribs, pork belly, mac & cheese, and TX toast.",food
"""NwtboLzNCwGuZTEDWYVpFA""",53032,NULL,food
"""lwZoA2ngwAz7b1vls7fAIA""",53033,NULL,food
"""L3PHEKO1cHWfa1G3-8vaUw""",53034,"Birchwood Canopy, Downtown St Pete",outside
"""0KGG5DjUGh4Vni7U8BiGkA""",53035,Turkey Burger Club,food
"""lX1Oe2u_zctMUT5fzEX7nw""",53036,Hamachi Ceviche,food
"""pslBTBdiBBwf1pe0sm0DLg""",53037,NULL,inside
"""AbuWrnJDzUlHoXbI0npv2g""",53038,Pumpkin Pancake,food
"""ar-qCnMOBohZMtbLRMn-sg""",53039,Menu,menu
"""5cksAuJm28qCG_Zblzc7PQ""",53040,Bar area,inside
"""rW_g1tehyni47ULkBnUfqw""",53041,NULL,drink
"""xxMPKqP8GrsCH0vawcWK9Q""",53042,Sign on the outside of the new location on  Cherokee Street,outside
"""yoC6xfhhsVzRUHV-HnwuLw""",53043,NULL,food
"""-b9M-8Li6lIXyporOa_Q5A""",53044,NULL,food
"""ZiHWpUe1mygLiN5lCfNw2w""",53045,NULL,food
"""XByf3yk4zcUVlhY1x8-aXw""",53046,NULL,outside
"""U3s8gIRq-zgzRc-ox_QsaA""",53047,NULL,inside
"""2wKe4odPGQZpcm9T3lKy3g""",53048,Eat in or take out,inside
"""A9EqB0QfyDOlP-RX6oaL3A""",53049,NULL,food
"""JrNH1zJYS1nkLEACg01xmQ""",53050,Fire & Ice Pickles!,food
"""2aEWxr5VE8PLNYbjd78xgA""",53051,NULL,food
"""n8piDA96V8teoiSke81uMg""",53052,Paper Airplane,drink
"""3oWVlbQ4SPft1gcmN8JpLQ""",53053,NULL,food
"""rgznCX7I5YhFk98-PfySNA""",53054,Ok. That is as good as any Udon I have had in LA or anywhere.,food
"""L7nQwz_YWUdu1rbv8lyJuA""",53055,Dining roo,inside
"""9QV1g1eoV-asAWoWu9a2CA""",53056,NULL,food
"""z9jDW8iza9CZhkvdtX_Kyw""",53057,NULL,food
"""ICchPWzUtaIAZsipdAZzMQ""",53058,Bisteck a la Chorrillana.,food
"""IfCCA_-kOpt1mstthZ1jwQ""",53059,NULL,food
"""A_L0FcK_FZY9Y-pjWHtIMQ""",53060,NULL,food
"""7gDwBhMdBxXHcOkBdmRW9w""",53061,NULL,food
"""_aQcQfe6DqaFBLgouQ8ngQ""",53062,NULL,outside
"""7L8T6q0mrL_xf4vrff0X8w""",53063,"BROILED EAST COAST OYSTERS: WITH fennel, spinach, bacon, Pernod cream",food
"""XE6oyqz9Eigz7b-RhF4Vvg""",53064,NULL,food
"""mUYsiPYCsg8KN54SOsgJpw""",53065,NULL,food
"""M9cdFV8spMoLgwZpsUKmZg""",53066,Shrimp & Grits - caution there are nuts,food
"""LqfJU1o5QuFiXrwKhIXGeg""",53067,NULL,food
"""xks-txmiW1Bt-4FUXfYOdQ""",53068,NULL,inside
"""fKQHlKVVcWPYKB-hNRieUQ""",53069,NULL,inside
"""G1WT2XBYVQObAm7S9-znsg""",53070,"Renovated Interior Bar with juke box TV's, darts, and high top tables at SoHo Saloon, South Tampa",inside
"""4TGHah-SVUOmHKdQNqn6Ow""",53071,Chartres House storefront with St. Louis Cathedral in the background!,outside
"""uNDJ5S92gnjkvw_-bHX_tQ""",53072,NULL,drink
"""XZ4x1_5f42bWboSnG1F9Tw""",53073,NULL,food
"""CNMXdF22Bmpr0JkMytSEog""",53074,"Sunriser - Sausage, Egg and Cheese",food
"""7_Gxs8afUV6_mCkNvuK27w""",53075,NULL,inside
"""aRCL8rjHa8P-39PF63QyoQ""",53076,NULL,food
"""ssY_dQEKnmAupf8iuHDuAQ""",53077,Persian tea and Persian style brunch.,food
"""2MlS2-V5AJcVfHInXUxCDg""",53078,The bar,inside
"""pzRY_P8kuoeA_SGviH-FHQ""",53079,NULL,inside
"""16epTGz5xZPQJx0EK8BnMA""",53080,Voted Best Pizza on the Beach!,food
"""bLEX-vzHNR6HpjDQx5rOsQ""",53081,NULL,inside
"""39fSpYk9ryNvNelbyZ8_zA""",53082,Meat skewers,food
"""AXMSdxKlLDumbkNx3XPJsQ""",53083,NULL,food
"""cJGwrsyLlFU841lAXJXRqg""",53084,Our dinner view,outside
"""Sy7Kc0AXKAf5nC2CXsvDaA""",53085,NULL,food
"""YHIs9sXdExW2nMCgmBgE-Q""",53086,NULL,inside
"""TRoGFfbcu0SVuTCMVMk8QA""",53087,NULL,food
"""XSUeJKCAFBqYr2h6EEa14A""",53088,NULL,inside
"""gHzMyDCGBt1HJVyI0uxhaw""",53089,NULL,food
"""9PfB4ZjQHP8F3ndI9jqhfg""",53090,NULL,outside
"""zifeeIO_IdKC_aGJEJvifA""",53091,Alligator Po - Boy,food
"""fGJTyU0QXvk_rjpLKfevqw""",53092,Stuffed pork chop,food
"""rVeKtXjYPZfAYgCfxUslMw""",53093,The Picnic. Delish!,food
"""lhyGk7PLhJU25J2P3bgTtw""",53094,NULL,inside
"""i1U5uWRRz16gBGZyV54gYA""",53095,NULL,inside
"""koxO2Vhy3ph1ILGpX3aDyQ""",53096,Inside,inside
"""efTq5MSRLJ2K2ytjdDccbQ""",53097,My bite of beef tartar..so fresh and bright!,food
"""-VxLyRAkS3OSyeJE-pzxLg""",53098,NULL,outside
"""rXNqeQE6ZTcvjQKxFpjMEg""",53099,NULL,food
"""gvx4zg0wL7Wg75LV6G8NlQ""",53100,NULL,food
"""nJQ8HMN_zHMPg07Z0kMZRw""",53101,This is the Mac n cheese sandwich advertised from RR. You can definitely see there are some big differences.,food
"""956QrwL1jsH477scSroPNg""",53102,Apple Pie Chai with OATLY Oat Milk!,drink
"""s0_cfiDZBW4MquoT3JfBWA""",53103,NULL,food
"""HBcPvX5WcTUxLsDi47sDYw""",53104,NULL,food
"""ZKgEbJf7MeqToTVgTr5j3g""",53105,NULL,food
"""cRxN7EJgIA1ZOj14ehzrgQ""",53106,OG Fire,food
"""UAM6ykco0oxBkPtJB4KbZg""",53107,"Famous French 75: cognac, fresh lemon juice, champagne",inside
"""KVNmvG0Xx8w54Sg13nFqeA""",53108,NULL,food
"""PQLQNg88zaJW9Vutk92crw""",53109,Fettucine,food
"""xSMvkqZ28mq8jo1mfETWqQ""",53110,Tuscan Fries,food
"""VB2ikb6lHkMxo0FSFoJQ-w""",53111,Fiorella's Famous Fried Chicken,food
"""hR9oIGH1EcyaUeWx1CwPDw""",53112,French fries- The best part of the meal!,food
"""vBC2ufd4TZ3x4guCiNLVHA""",53113,NULL,inside
"""LtvGmUFQ45Y6JdNCROhGwg""",53114,NULL,food
"""ass9AowFL-24J_U2RJZqlA""",53115,NULL,food
"""o6G83vCMrKgQDEvKnBJkJg""",53116,Fire & Ice,food
"""rJtlLHNJrrjf66gf1Nrr1g""",53117,"Must haves: spumoni, tiramisu gelato and made to order mini cannoli",food
"""8a83ZsKmk1DH-UwiTyhZHQ""",53118,Vegan stuffed pepper,food
"""wch6YaVY1JEvnNheanfvjA""",53119,NULL,drink
"""HQwzW9YOd0sHpXPEbrivcA""",53120,"CPKid's 7"" Pepperoni Pizza with Cauliflower Crust",food
"""bRFvXf1CHiKO0aCe6wAQ1w""",53121,NULL,food
"""knBMEuq5Sl1pR0izkuAbnA""",53122,Dining Room,inside
"""OPpsr9fBq2RPsQFi56lbyQ""",53123,NULL,food
"""-XaSCy4AQ22qB_7GmniZxA""",53124,NULL,inside
"""bq0eiqLBWBJZtxaA_JL89g""",53125,NULL,outside
"""sdh1iTm4JnQ2f7ytD2SzhA""",53126,Bananas foster in the making!,inside
"""upIA9bN4Ai1MzZOc2_VuJg""",53127,Chicken Andouille Gumbo,food
"""e9Zagsqcb5Vw3nImNwImVQ""",53128,NULL,food
"""8x-T4aXzfyDJEs6y4Oa_pw""",53129,Raspberry truffle cheesecake,food
"""_CDhRGOy9_rVlaKTXplDVw""",53130,"Wings - Sriracha and Crystal glaze, peanuts, cilantro, ranch",food
"""Ke_ZCRMv18BQAtEBTwYYuw""",53131,NULL,inside
"""dViYoCYha6nTPa7qETmlkQ""",53132,Commanders martini,drink
"""B8_igTXFybK2QI2IamUTWA""",53133,Inside,inside
"""FYOa8FBbfYs0tSU_JC5XRw""",53134,house special crab,food
"""wDDk0KWx54Ula_CbQogQsA""",53135,NULL,food
"""UZMXbf4y8OYxrdy-F9Ozpg""",53136,DIY Negroni,drink
"""p9hvcP8V31qN1VfwchZ9hg""",53137,Housemade mozarella sticks!,food
"""NjhAyhBx4abeslNJaB0ZGA""",53138,NULL,food
"""D2eKBMaustN5Ke5prP-NjQ""",53139,NULL,food
"""qznSaqfH3OHxT8ZkdlphJw""",53140,"Snack menu - Sourdough nuggets, pairs great with beer !",food
"""TejGpkK_3gnLuCcZXQc-AQ""",53141,Avocado Toast,food
"""7ZWH59qlULpdqX7V0skQWQ""",53142,Basimo Interior - East,outside
"""QUyzDsWrtmEZEVttEBYvEg""",53143,Fried pickles,food
"""ymQlMpRgc9v13e4jw9haZQ""",53144,Loving our mural by local artist Devin DeWulf,inside
"""4Z0ZFDr5C1r-K0DeE_RM6w""",53145,Pho Du interior,inside
"""liFa89ORsqcpr96NX_6tcQ""",53146,crawfish  & grits,food
"""3RwatqszZKv8FOJ9xdjazg""",53147,The view from our table near the entrance,inside
"""4bHg_eSo8ROAMChgWOM1Gg""",53148,NULL,inside
"""bq_RlnCHPryNdDnAgNqihQ""",53149,NULL,food
"""tQxMPifuOXq4U7TU0VMIAw""",53150,NULL,inside
"""31Wql0PILGR2PAdskCxSgg""",53151,"upstairs dining room ""Treehouse""",inside
"""5mIrDnjS_F1XmUtfgAQu5w""",53152,ameicas pie chili,food
"""W9yyyEECVsfCZBkwwQpNkg""",53153,NULL,food
"""P4Q4PI47ViVkcDDzxrZrLw""",53154,NULL,food
"""Klp_SyqN-Zw9D5yy9jhBow""",53155,APP. Chips & Guac,food
"""WSMrMU7ygwinAQEWIU3McA""",53156,NULL,inside
"""uqSaddGOBqX28rF5MXIQSQ""",53157,NULL,food
"""ve6SwQIA-BHxRLH-LAHxTA""",53158,Campanelle Pazze,food
"""zM2vFnTG9f5DWcpL3AcQHw""",53159,front of the place,outside
"""vaaq4zLJhqM91y-79gFL0A""",53160,Otokoyama / $20,drink
"""BRsuZ1xFn3RK5OenVwqFNg""",53161,NULL,food
"""LYfs1pE3321daeLmlanm8g""",53162,"Shrimp Shumai,  sauce was great!",food
"""3tTyqOuRv9tW7dVCdjoqaQ""",53163,NULL,food
"""b8L4pwxVgPAFlwNDnEj21Q""",53164,NULL,food
"""bg5--Y5V4qxXsF7m-j6t-g""",53165,NULL,food
"""20eQUbnHNsj4Q4Nx6MDhHA""",53166,Fun meal,inside
"""cxvbycxG-m7VwieE3ZPhGA""",53167,Pan-seared scallops with beets uppuma,food
"""N4VYPxJkWqEjG9TPOF3Q6Q""",53168,NULL,food
"""jXH3RdckccyimagWG4It2w""",53169,Cosmo?,drink
"""AKSMIp7GL6pmaDoWuXgA8w""",53170,NULL,inside
"""MDlVAnA9JdzUDz-aB_5I2Q""",53171,NULL,food
"""Ymt-5l70BDgaAa4CciQ0fA""",53172,NULL,drink
"""sYLUGdoqZ1gbC2d2n2EynQ""",53173,NULL,outside
"""XPYFbP3Iu8UsOy0nhNo1bQ""",53174,NULL,food
"""7Mot-39vdCsjEjIxHvOsbg""",53175,NULL,menu
"""zJCnQElZOrAuKKSzQdKBRw""",53176,NULL,outside
"""LsloxDiwsyYkGqkZ5c0zVw""",53177,"Chili Rice Gnocchi, Most famous korean street food",food
"""M80-rRuRkJ_HrKPnnweiMg""",53178,NULL,inside
"""pZso7u7pKqu6_ciH_ywnFw""",53179,Citrus Sunset,drink
"""VguDpGCH1uPIJTSBMdfVXA""",53180,Guac is very good,food
"""7zrnbW0cvy4HWsqFCjm1Xw""",53181,Short Rib Melt,food
"""9i3xf2e8344_aFuB8CUieA""",53182,NULL,inside
"""zd_Gi_NieQGF6hzepOCyYw""",53183,NULL,inside
"""2esqZHda-N86t5n6z97F3w""",53184,NULL,food
"""UMNn6swH42ZIjZdvGGa43w""",53185,NULL,food
"""I9pipw7vbz1R0XRCiGGnbQ""",53186,NULL,food
"""Tyqe7_4YakBh1mZsLY1DcQ""",53187,Poke salad,food
"""OcMofOwVaPsIMiMwXqzPyQ""",53188,Beautiful things happen here!,inside
"""Agkp1IybFgWIWpfv6FuHVQ""",53189,Delicious Chicken philly,food
"""NtPzJyCz_DeOtbnhLE8Mmg""",53190,NULL,food
"""INgclRpJYBOGgnstven-gQ""",53191,Chick' nCone,food
"""jcdbv_oqogmuRxmIlVcyEw""",53192,NULL,inside
"""74SjZmvgi7G--9WaeyyFSw""",53193,NULL,food
"""KdOZjOnAqwJgmfquoKcF9A""",53194,NULL,food
"""U084TldLQtsGWPchRPtllg""",53195,Patron Margarita,drink
"""NroVMWjmxO0n5gKpD3ONqg""",53196,NULL,food
"""weAA1uGN2sE_k5-tbGf-aw""",53197,Chicken cheesesteak,food
"""rkyQwd7-V7J6DAU9dFnJhA""",53198,taquitos,food
"""FMNTMBKc3DNQdS5RmNQXNQ""",53199,Pastrami corned beef hash,food
"""ApYN_uzf7eJfWOdYRo3NJg""",53200,Baked drum with mushroom sauce,food
"""7TbD3d88P_PzprE5qn8JxQ""",53201,NULL,drink
"""mGVI1urUrRxdZLtZxp7Bkg""",53202,NULL,food
